EmployeeID;Age;AvgDailyHours;Department;Education;EducationField;Gender;HasFlexibleTimings;IsIndividualContributor;JobInvolvement;JobRole;JobSatisfaction;LeavesTaken;MaritalStatus;MicromanagedAtWork;MonthlyIncome;NumCompaniesWorked;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;RemoteWorkSatistfaction;SelfMotivationLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;WorkLoadLevel;YearsAtCompany;YearsSinceLastPromotion;YearsWithCurrManager
203346;49.0;6.68;Sales;2;Other;Female;No;Yes;3;Sales Representative;3;7.0;Single;2.0;33333;1;22;4;4;High;2;0.0;4;1;Low;0.0;0.0;0.0
203347;42.0;6.1;Sales;5;Other;Male;Yes;Yes;3;Research Director;2;29.0;Married;3.0;150000;2;17;2;1;Very Low;1;11.0;4;2;Low;11.0;5.0;9.0
203348;46.0;6.33;Human Resources;2;Medical;Male;No;Yes;1;Healthcare Representative;4;24.0;Divorced;5.0;316667;2;7;4;1;Very High;1;17.0;5;1;Low;15.0;0.0;4.0
203349;54.0;6.7;Sales;4;Technical Degree;Male;No;No;1;Research Director;1;28.0;Single;1.0;416667;3;14;3;4;Medium;1;25.0;3;3;Medium;15.0;3.0;7.0
203350;37.0;8.63;Human Resources;3;Medical;Female;No;No;1;Research Director;2;6.0;Married;4.0;250000;1;23;3;1;High;3;9.0;6;1;Low;4.0;4.0;3.0
203351;23.0;10.38;Human Resources;4;Medical;Female;No;Yes;3;Healthcare Representative;2;6.0;Divorced;4.0;58333;1;10;1;1;Very High;1;2.0;4;3;Medium;0.0;0.0;0.0
203352;40.0;10.7;Research & Development;1;Other;Male;No;Yes;3;Research Director;2;19.0;Married;4.0;116667;3;9;2;4;Medium;4;7.0;4;2;Low;6.0;3.0;1.0
203353;45.0;7.01;Research & Development;3;Technical Degree;Male;Yes;No;1;Sales Representative;2;13.0;Divorced;4.0;258333;2;15;4;4;Medium;2;13.0;6;4;;7.0;3.0;7.0
203354;30.0;6.31;Sales;2;Life Sciences;Male;Yes;Yes;2;Manufacturing Director;3;6.0;Divorced;1.0;133333;2;11;4;4;Very High;4;5.0;2;3;Low;2.0;2.0;2.0
203355;50.0;7.25;Sales;2;Life Sciences;Female;No;Yes;2;;1;20.0;Single;;441667;4;15;2;1;Low;4;27.0;5;2;Medium;12.0;2.0;7.0
203356;;5.98;Human Resources;3;Human Resources;Male;No;Yes;3;Sales Executive;3;7.0;Divorced;1.0;108333;2;25;3;4;Medium;4;5.0;6;4;Medium;2.0;2.0;2.0
203357;29.0;7.59;Human Resources;3;Other;Female;No;No;1;Healthcare Representative;1;6.0;Divorced;3.0;16667;1;25;2;1;Very High;1;1.0;1;2;High;1.0;1.0;1.0
203358;50.0;6.68;Human Resources;3;Marketing;Female;No;Yes;1;Manufacturing Director;1;10.0;Single;2.0;208333;2;23;1;4;Medium;4;11.0;1;2;Medium;1.0;1.0;1.0
203359;23.0;8.91;Sales;3;Medical;Female;Yes;No;1;Research Scientist;1;6.0;Married;5.0;16667;1;23;4;3;Medium;4;;5;4;Medium;0.0;0.0;0.0
203360;30.0;9.18;Research & Development;1;Medical;Male;Yes;No;1;Manufacturing Director;3;7.0;Divorced;1.0;133333;3;12;4;2;Very Low;1;6.0;3;4;High;1.0;1.0;1.0
203361;29.0;7.94;Human Resources;5;Marketing;Female;No;No;2;Sales Executive;2;9.0;Divorced;2.0;25000;1;24;1;4;High;3;2.0;3;2;Medium;2.0;2.0;2.0
203362;18.0;10.29;Research & Development;2;Marketing;Male;No;Yes;4;Human Resources;1;10.0;Single;5.0;1060;1;25;2;1;High;4;0.0;3;4;Medium;0.0;0.0;0.0
203363;45.0;10.68;Human Resources;5;Medical;Male;No;Yes;3;Healthcare Representative;1;8.0;Divorced;3.0;133333;3;8;1;3;High;1;9.0;2;2;Low;1.0;1.0;1.0
203364;34.0;2.06;Sales;3;Human Resources;Male;Yes;Yes;3;Sales Executive;2;4.0;Married;4.0;116667;2;20;2;3;High;3;6.0;0;3;High;1.0;1.0;1.0
203365;57.0;2.02;Human Resources;2;Technical Degree;Male;No;No;1;Research Director;4;9.0;Married;5.0;50000;1;10;1;3;High;4;2.0;2;3;Low;0.0;0.0;0.0
203366;45.0;7.4;Sales;2;Other;Male;Yes;Yes;4;Sales Representative;2;5.0;Married;5.0;66667;2;13;2;4;Very High;2;4.0;3;1;High;3.0;3.0;1.0
203367;48.0;9.61;Human Resources;4;Medical;Male;No;Yes;2;Healthcare Representative;3;18.0;Divorced;3.0;191667;2;7;1;1;Low;1;7.0;1;4;Low;5.0;5.0;5.0
203368;19.0;7.68;Research & Development;2;Marketing;;No;No;2;Laboratory Technician;1;5.0;Single;4.0;25000;1;8;2;2;High;3;1.0;5;1;Low;0.0;0.0;0.0
203369;41.0;18.02;Research & Development;1;Other;Male;No;No;4;Sales Representative;2;7.0;Divorced;3.0;25000;1;16;2;4;Very High;4;2.0;6;2;Medium;1.0;1.0;1.0
203370;22.0;10.3;Human Resources;4;Other;Male;No;Yes;1;Human Resources;2;3.0;Single;5.0;16667;1;9;3;2;High;4;1.0;4;1;High;1.0;1.0;1.0
203371;39.0;11.0;Human Resources;3;Medical;Female;No;Yes;1;Manufacturing Director;3;23.0;Married;4.0;225000;2;17;2;2;High;4;13.0;5;1;Low;11.0;1.0;8.0
203372;47.0;9.29;Human Resources;3;Life Sciences;Female;No;Yes;3;Sales Executive;3;30.0;Single;3.0;416667;1;9;1;2;Low;2;23.0;3;2;Low;21.0;3.0;7.0
203373;48.0;6.31;Human Resources;2;Other;Male;No;No;1;Manager;3;16.0;Divorced;4.0;475000;1;18;2;1;Very High;2;27.0;0;4;High;25.0;2.0;8.0
203374;30.0;10.98;Sales;3;Other;Male;No;No;4;Manufacturing Director;1;8.0;Married;1.0;50000;1;9;3;2;High;1;4.0;5;1;;2.0;2.0;2.0
203375;36.0;6.61;Human Resources;2;Human Resources;Female;No;Yes;4;Healthcare Representative;3;9.0;Married;4.0;216667;3;15;4;4;High;1;15.0;2;3;High;3.0;3.0;0.0
203376;37.0;6.18;Sales;1;Life Sciences;Female;No;No;2;Research Scientist;4;2.0;Divorced;2.0;8333;1;14;4;3;Very High;2;0.0;1;4;High;0.0;0.0;0.0
203377;42.0;6.59;Sales;1;Other;Male;No;No;2;Healthcare Representative;2;30.0;Married;3.0;300000;3;20;3;2;Very High;3;21.0;3;4;Medium;11.0;3.0;10.0
203378;28.0;6.41;Research & Development;1;Technical Degree;Male;No;Yes;1;Laboratory Technician;2;7.0;Married;4.0;191667;2;17;3;3;Medium;4;7.0;1;2;High;1.0;1.0;1.0
203379;50.0;7.08;Research & Development;1;Human Resources;Male;Yes;Yes;4;Sales Representative;1;8.0;Single;2.0;416667;3;9;2;4;High;4;22.0;5;4;High;0.0;0.0;0.0
203380;58.0;7.18;Human Resources;3;Human Resources;Male;No;Yes;3;Sales Executive;1;14.0;Married;3.0;433333;6;15;4;3;High;4;28.0;3;4;Medium;16.0;2.0;1.0
203381;49.0;10.4;Research & Development;1;Marketing;Female;Yes;No;3;Research Scientist;3;29.0;Married;3.0;450000;1;25;3;3;Very Low;2;27.0;4;2;High;17.0;1.0;5.0
203382;42.0;7.99;Sales;1;Other;Female;Yes;Yes;1;Sales Executive;2;14.0;Divorced;4.0;291667;1;21;2;1;High;1;14.0;0;2;High;3.0;3.0;0.0
203383;55.0;7.32;Sales;2;Other;Female;Yes;No;3;Sales Executive;1;18.0;Divorced;1.0;283333;2;8;2;3;Low;4;10.0;5;2;Low;2.0;2.0;2.0
203384;40.0;6.19;Sales;5;Marketing;Male;Yes;Yes;4;Research Director;3;15.0;Divorced;2.0;350000;4;7;2;3;Very High;2;17.0;5;3;Medium;9.0;0.0;4.0
203385;30.0;7.2;Research & Development;1;Life Sciences;Female;No;No;1;Laboratory Technician;4;2.0;Single;4.0;116667;2;18;4;4;Very High;3;5.0;3;4;High;1.0;1.0;1.0
203386;42.0;7.08;Research & Development;4;Technical Degree;Female;Yes;No;1;Research Director;3;9.0;Divorced;2.0;83333;1;15;4;3;Very High;2;3.0;2;1;Low;3.0;3.0;0.0
203387;20.0;6.37;Sales;5;Medical;Male;Yes;No;1;Research Director;1;5.0;Divorced;1.0;16667;1;24;4;3;Low;1;1.0;2;1;Low;1.0;1.0;1.0
203388;47.0;7.41;Research & Development;3;Medical;Female;No;No;2;Manager;1;8.0;Divorced;5.0;158333;1;22;2;1;Low;3;12.0;2;3;Low;0.0;0.0;0.0
203389;48.0;6.29;Human Resources;2;Marketing;Female;No;No;1;Healthcare Representative;4;6.0;Married;1.0;125000;1;14;2;1;Very Low;1;5.0;0;3;Medium;1.0;1.0;1.0
203390;25.0;6.91;Sales;5;Medical;Male;No;No;2;Healthcare Representative;2;17.0;Single;5.0;83333;1;7;4;2;Very High;3;3.0;5;2;High;2.0;2.0;2.0
203391;49.0;6.99;Sales;4;Technical Degree;Female;No;Yes;3;Research Director;1;15.0;Single;5.0;275000;1;24;1;3;Medium;1;18.0;0;4;Low;8.0;5.0;8.0
203392;56.0;7.2;Sales;4;Medical;Male;Yes;Yes;3;Manufacturing Director;1;11.0;Divorced;5.0;383333;3;20;2;2;Medium;4;22.0;2;2;Low;2.0;2.0;2.0
203393;54.0;7.6;Human Resources;2;Marketing;Male;No;Yes;4;Sales Representative;4;6.0;Divorced;2.0;83333;2;25;1;1;Very High;4;6.0;3;1;Medium;2.0;2.0;2.0
203394;19.0;7.36;Human Resources;3;Marketing;Male;No;Yes;4;Human Resources;2;2.0;Married;4.0;25000;1;22;3;3;High;3;1.0;3;2;High;0.0;0.0;0.0
203395;50.0;7.52;Sales;1;Human Resources;Female;No;No;2;Human Resources;3;5.0;Single;1.0;250000;1;10;1;4;Low;2;17.0;4;2;Medium;5.0;5.0;2.0
203396;54.0;10.2;Human Resources;4;Life Sciences;Male;No;Yes;4;Sales Executive;1;23.0;Single;1.0;6250000;2;24;2;3;Very High;3;31.0;3;2;Low;13.0;4.0;5.0
203397;31.0;6.39;Research & Development;5;Human Resources;Female;Yes;Yes;4;Manager;4;17.0;Divorced;5.0;175000;3;11;3;1;Very High;2;6.0;2;4;Medium;3.0;3.0;2.0
203398;24.0;7.71;Sales;5;Marketing;Female;Yes;Yes;4;Healthcare Representative;1;20.0;Married;5.0;66667;1;17;2;3;High;2;3.0;1;2;High;3.0;3.0;3.0
203399;32.0;8.31;Human Resources;3;Marketing;Male;No;Yes;1;Sales Executive;4;13.0;Divorced;2.0;233333;4;7;3;2;Very High;4;8.0;5;2;High;8.0;1.0;5.0
203400;56.0;6.1;Sales;4;Life Sciences;Female;Yes;No;1;Healthcare Representative;2;18.0;Married;4.0;433333;7;20;1;4;High;3;33.0;4;4;Medium;11.0;5.0;9.0
203401;54.0;7.71;Human Resources;4;Human Resources;Female;No;Yes;4;Human Resources;1;6.0;Divorced;5.0;166667;1;18;4;2;Low;1;9.0;6;2;Low;4.0;4.0;2.0
203402;26.0;6.99;Sales;4;Technical Degree;Female;No;No;2;Sales Representative;2;11.0;Married;4.0;116667;2;23;1;4;Medium;4;4.0;4;3;High;2.0;2.0;2.0
203403;45.0;7.88;Research & Development;2;Technical Degree;Male;No;Yes;4;Manager;2;7.0;Single;4.0;33333;1;25;3;1;Very High;2;2.0;1;2;High;1.0;1.0;1.0
203404;53.0;9.22;Research & Development;4;Human Resources;Male;No;Yes;4;Healthcare Representative;2;17.0;Married;2.0;258333;1;7;2;2;Medium;1;19.0;3;3;High;4.0;4.0;4.0
203405;28.0;7.91;Sales;1;Marketing;Male;No;Yes;3;;2;12.0;Divorced;;58333;2;18;1;2;Very High;3;4.0;5;2;Medium;3.0;3.0;2.0
203406;53.0;6.01;Human Resources;2;Human Resources;Female;No;No;3;Sales Representative;1;12.0;Divorced;5.0;350000;1;16;3;3;Low;4;28.0;2;4;Medium;18.0;4.0;7.0
203407;24.0;6.07;Sales;4;Technical Degree;Male;Yes;No;3;Healthcare Representative;2;6.0;Divorced;1.0;66667;1;19;4;1;High;3;3.0;4;2;Medium;1.0;1.0;1.0
203408;21.0;6.61;Human Resources;3;Human Resources;Female;No;No;2;;1;5.0;Divorced;;16667;1;18;2;2;Very High;1;1.0;6;4;Medium;0.0;0.0;0.0
203409;45.0;6.29;Human Resources;5;Technical Degree;Male;No;Yes;1;Sales Representative;4;20.0;Divorced;1.0;366667;2;13;3;1;Very Low;2;19.0;1;4;Low;6.0;1.0;5.0
203410;23.0;7.09;Human Resources;4;Other;Male;No;No;1;Research Scientist;1;8.0;Married;4.0;33333;1;11;4;4;Very Low;4;2.0;0;2;Low;2.0;2.0;2.0
203411;27.0;7.26;Human Resources;1;Other;Female;No;No;4;Manager;4;19.0;Divorced;4.0;100000;1;24;3;1;Low;4;6.0;2;1;Medium;2.0;2.0;2.0
203412;56.0;9.11;Research & Development;2;Medical;Male;No;No;1;Human Resources;1;8.0;Single;3.0;166667;1;18;4;2;Very Low;1;11.0;0;1;High;7.0;1.0;4.0
203413;59.0;9.3;Human Resources;2;Life Sciences;Female;No;No;2;Manager;1;7.0;Single;1.0;91667;2;24;4;1;Low;4;7.0;1;2;High;2.0;2.0;2.0
203414;44.0;7.39;Sales;4;Human Resources;Female;Yes;Yes;4;Sales Executive;4;14.0;Divorced;4.0;216667;3;8;2;1;High;2;17.0;4;4;Low;2.0;2.0;2.0
203415;54.0;6.08;Human Resources;4;Medical;Male;No;Yes;2;Healthcare Representative;2;27.0;Divorced;3.0;416667;6;7;4;2;Low;3;27.0;2;4;Medium;;;
203416;18.0;6.47;Sales;5;Other;Female;No;No;3;Laboratory Technician;3;3.0;Single;2.0;1069;1;24;3;3;Low;3;0.0;6;4;High;0.0;0.0;0.0
203417;25.0;6.89;Research & Development;3;Other;Male;Yes;No;3;Sales Executive;1;13.0;Married;3.0;100000;1;20;1;3;Very High;3;4.0;1;2;Medium;4.0;4.0;4.0
203418;58.0;8.89;Human Resources;4;Other;Female;No;Yes;4;Research Scientist;1;13.0;Divorced;5.0;550000;5;15;3;3;Low;2;35.0;6;4;;9.0;4.0;6.0
203419;30.0;7.83;Research & Development;1;Other;Female;No;No;4;;4;11.0;;4.0;125000;3;9;3;2;Very Low;1;7.0;6;2;High;3.0;3.0;3.0
203420;51.0;9.2;Sales;4;Life Sciences;Female;Yes;No;3;Manufacturing Director;2;10.0;Married;5.0;83333;2;11;2;3;Very High;4;5.0;2;3;Medium;3.0;3.0;0.0
203421;22.0;7.91;Research & Development;5;Human Resources;Female;Yes;Yes;3;Research Scientist;3;5.0;Married;4.0;16667;1;21;3;4;Very High;3;0.0;5;3;High;0.0;0.0;0.0
203422;30.0;6.72;Research & Development;4;Technical Degree;Male;No;;4;Sales Representative;1;4.0;Single;2.0;8333;1;21;1;3;Low;1;;2;3;High;0.0;0.0;0.0
203423;18.0;10.1;Sales;1;Life Sciences;Male;No;No;2;Sales Executive;3;10.0;Single;5.0;25000;1;12;1;4;Very Low;1;0.0;0;1;High;0.0;0.0;0.0
203424;31.0;6.82;Human Resources;5;Marketing;Female;No;Yes;1;Sales Representative;4;4.0;Single;5.0;50000;1;24;1;3;High;1;2.0;4;3;Low;0.0;0.0;0.0
203425;47.0;6.11;Human Resources;2;Life Sciences;Female;No;No;3;Research Scientist;3;18.0;Divorced;4.0;475000;2;13;1;1;Very High;3;26.0;0;1;Medium;25.0;1.0;9.0
203426;33.0;7.83;Research & Development;4;Medical;Female;Yes;No;4;Human Resources;1;20.0;Married;3.0;158333;1;17;2;4;High;2;10.0;6;1;Low;10.0;2.0;2.0
203427;;6.87;Sales;3;Other;Male;Yes;No;3;Research Director;4;9.0;Divorced;3.0;275000;2;16;4;2;Very High;2;16.0;4;1;Medium;1.0;1.0;1.0
203428;31.0;7.77;Human Resources;3;Technical Degree;Female;No;Yes;1;Research Scientist;4;9.0;Divorced;3.0;83333;2;20;4;1;Very Low;1;5.0;1;3;Medium;4.0;4.0;1.0
203429;;10.67;Research & Development;3;Human Resources;Female;Yes;No;4;Sales Representative;2;21.0;Married;5.0;525000;5;17;1;4;Very High;1;26.0;3;3;High;16.0;0.0;1.0
203430;30.0;6.87;Human Resources;5;Technical Degree;Male;No;No;3;Research Scientist;3;8.0;Single;3.0;16667;1;24;4;3;Low;2;1.0;3;1;High;0.0;0.0;0.0
203431;20.0;6.08;Sales;4;Marketing;Female;Yes;Yes;4;Research Director;3;9.0;Married;2.0;50000;1;8;1;3;Very High;2;2.0;4;2;Medium;;;
203432;33.0;6.01;Research & Development;3;Human Resources;Female;No;Yes;4;Manufacturing Director;2;5.0;Married;1.0;100000;1;14;1;1;Medium;4;4.0;1;2;Low;2.0;2.0;2.0
203433;32.0;6.48;Research & Development;3;Medical;Male;No;Yes;3;Manager;1;5.0;Married;3.0;16667;1;8;1;3;High;1;1.0;2;2;Low;0.0;0.0;0.0
203434;57.0;2.15;Research & Development;4;Technical Degree;Female;Yes;No;1;Manufacturing Director;1;3.0;Married;4.0;216667;2;13;4;3;Low;4;15.0;1;3;Low;1.0;1.0;1.0
203435;52.0;7.92;Human Resources;1;Marketing;Female;No;Yes;1;Sales Representative;4;14.0;Married;2.0;100000;1;16;2;4;Very High;2;7.0;5;2;Medium;6.0;3.0;2.0
203436;21.0;6.7;Research & Development;4;Human Resources;Male;No;Yes;1;Manager;3;6.0;Divorced;5.0;16667;1;23;2;2;High;2;1.0;6;1;Low;1.0;1.0;1.0
203437;44.0;7.28;Human Resources;5;Life Sciences;Male;No;No;3;Laboratory Technician;3;14.0;Married;3.0;233333;1;16;4;1;Very High;2;12.0;0;1;Medium;10.0;2.0;8.0
203438;21.0;9.3;Research & Development;2;Human Resources;;Yes;Yes;2;Sales Representative;1;7.0;Married;5.0;50000;1;12;2;1;High;4;3.0;2;3;Medium;1.0;1.0;1.0
203439;43.0;6.8;Human Resources;2;Marketing;Male;No;Yes;4;Sales Executive;2;5.0;Divorced;3.0;241667;2;19;4;1;Low;3;16.0;4;4;Medium;3.0;3.0;1.0
203440;;9.71;Human Resources;5;Medical;Female;No;Yes;2;Healthcare Representative;4;8.0;Married;2.0;150000;1;25;1;3;Very High;2;6.0;0;1;;5.0;5.0;1.0
203441;54.0;6.81;Sales;5;Medical;Female;No;No;2;Research Scientist;3;7.0;Married;4.0;33333;1;10;4;1;Very High;1;0.0;6;3;Medium;0.0;0.0;0.0
203442;37.0;6.48;Human Resources;3;Medical;Female;No;Yes;2;Sales Representative;2;5.0;Single;1.0;133333;1;10;2;2;Low;1;5.0;0;2;High;1.0;1.0;1.0
203443;47.0;6.82;Research & Development;1;Human Resources;Female;No;No;1;Manufacturing Director;4;19.0;Married;1.0;366667;3;21;2;2;Very High;3;18.0;6;4;Low;4.0;4.0;4.0
203444;28.0;6.0;Sales;3;Technical Degree;Female;No;No;1;Laboratory Technician;1;7.0;Married;1.0;16667;1;8;2;3;Very High;4;0.0;3;1;Low;0.0;0.0;0.0
203445;37.0;6.11;Human Resources;5;Technical Degree;Male;No;Yes;3;Sales Representative;4;4.0;Married;1.0;166667;1;11;2;3;Very High;3;12.0;2;3;Low;1.0;1.0;1.0
203446;23.0;6.44;Research & Development;2;Life Sciences;Male;No;No;1;Human Resources;1;4.0;Married;5.0;33333;1;16;3;3;Very Low;3;2.0;2;4;Low;0.0;0.0;0.0
203447;19.0;6.71;Sales;2;Medical;Male;No;No;1;Research Director;2;4.0;Single;1.0;16667;1;25;1;2;High;2;1.0;5;2;High;1.0;1.0;1.0
203448;42.0;6.7;Sales;2;Medical;Female;No;Yes;4;Sales Representative;3;7.0;Divorced;2.0;50000;1;7;2;4;High;1;3.0;0;2;Low;1.0;1.0;1.0
203449;42.0;7.56;Human Resources;4;Medical;Female;No;Yes;1;Laboratory Technician;2;5.0;Divorced;2.0;108333;1;13;2;4;Very Low;3;4.0;3;4;High;1.0;1.0;1.0
203450;36.0;6.83;Sales;4;Technical Degree;Female;No;Yes;3;Human Resources;4;16.0;Single;1.0;241667;1;22;1;1;Very High;1;10.0;2;2;Medium;7.0;1.0;1.0
203451;57.0;6.39;Research & Development;1;Life Sciences;Male;No;No;3;Sales Executive;2;12.0;Single;1.0;433333;3;23;1;1;Low;3;22.0;5;4;Low;2.0;2.0;2.0
203452;35.0;6.8;Sales;2;Technical Degree;Male;;;4;Manager;1;;Single;4.0;216667;1;15;3;4;Medium;3;11.0;1;1;High;7.0;2.0;2.0
203453;39.0;7.76;Human Resources;2;Technical Degree;Female;No;No;2;Healthcare Representative;3;20.0;Single;5.0;183333;2;7;1;3;Low;4;10.0;2;2;Medium;8.0;4.0;0.0
203454;29.0;10.11;Human Resources;1;Technical Degree;Female;No;Yes;4;Research Director;3;6.0;Married;5.0;133333;1;21;2;3;Medium;3;7.0;2;1;Low;7.0;3.0;5.0
203455;26.0;11.03;Human Resources;5;Life Sciences;Male;No;Yes;4;Healthcare Representative;1;9.0;Divorced;2.0;50000;1;11;4;4;Very High;4;3.0;4;1;Medium;0.0;0.0;0.0
203456;52.0;7.1;Sales;3;Life Sciences;Female;Yes;No;3;Research Director;1;9.0;Married;4.0;33333;1;18;3;2;Very Low;2;0.0;3;4;High;0.0;0.0;0.0
203457;18.0;7.5;Sales;1;Human Resources;Female;No;No;2;Manufacturing Director;2;9.0;Single;3.0;1039;1;19;4;4;Very High;3;0.0;4;4;High;0.0;0.0;0.0
203458;46.0;6.1;Human Resources;3;Human Resources;Female;No;No;3;Research Scientist;2;21.0;Divorced;1.0;341667;6;9;2;2;Very Low;1;24.0;1;1;High;24.0;0.0;6.0
203459;18.0;6.95;Research & Development;4;Human Resources;Male;Yes;No;2;Healthcare Representative;1;10.0;Married;3.0;1067;1;23;4;2;Low;3;0.0;6;3;Low;0.0;0.0;0.0
203460;58.0;6.0;Human Resources;3;Medical;Male;No;No;2;Laboratory Technician;3;5.0;Divorced;2.0;166667;1;7;1;2;Medium;1;10.0;6;2;High;1.0;1.0;1.0
203461;60.0;5.99;Human Resources;5;Medical;Male;No;No;1;Manufacturing Director;4;18.0;Divorced;1.0;233333;4;23;1;1;Low;2;17.0;4;1;High;4.0;4.0;2.0
203462;46.0;6.88;Research & Development;3;Life Sciences;Male;No;No;1;Sales Executive;4;13.0;Divorced;2.0;308333;4;11;2;1;Low;2;19.0;2;1;Low;9.0;3.0;6.0
203463;46.0;6.29;Research & Development;3;Human Resources;Male;No;Yes;3;Research Scientist;2;6.0;Married;1.0;233333;2;18;4;4;Very Low;4;10.0;0;2;Medium;2.0;2.0;2.0
203464;30.0;6.08;Research & Development;2;Other;Female;No;No;3;Human Resources;4;15.0;Married;3.0;108333;1;11;4;1;Very High;4;7.0;3;1;High;3.0;3.0;1.0
203465;23.0;6.1;Human Resources;4;Marketing;Male;No;Yes;2;Healthcare Representative;2;8.0;Married;1.0;33333;1;12;3;3;Very High;4;0.0;5;3;Low;0.0;0.0;0.0
203466;49.0;6.88;Research & Development;1;Other;Male;Yes;Yes;2;Laboratory Technician;1;26.0;Married;5.0;258333;2;14;2;2;Very High;1;;3;1;Medium;12.0;0.0;0.0
203467;40.0;5.99;Human Resources;5;Other;;No;Yes;3;Sales Executive;4;25.0;Married;1.0;325000;3;14;1;1;Medium;1;17.0;0;1;High;14.0;0.0;9.0
203468;18.0;10.51;Research & Development;3;Technical Degree;Male;Yes;Yes;2;Healthcare Representative;2;6.0;Married;4.0;8333;1;15;4;4;Low;4;0.0;4;1;Low;0.0;0.0;0.0
203469;18.0;10.48;Research & Development;3;Medical;Male;Yes;Yes;3;Laboratory Technician;4;7.0;Single;4.0;1045;1;11;2;2;High;4;0.0;3;1;Low;0.0;0.0;0.0
203470;60.0;7.08;Research & Development;2;Other;Female;No;No;4;Manager;1;13.0;Single;5.0;575000;4;11;4;1;Very Low;3;33.0;2;4;Low;21.0;0.0;0.0
203471;60.0;8.03;Human Resources;2;Human Resources;Male;No;Yes;1;Research Scientist;1;19.0;Single;3.0;441667;7;25;1;3;Low;4;35.0;0;4;Medium;28.0;2.0;7.0
203472;23.0;7.72;Sales;4;Human Resources;Female;No;Yes;4;Sales Executive;2;8.0;Divorced;2.0;16667;1;8;3;1;Very High;1;1.0;0;4;High;0.0;0.0;0.0
203473;24.0;7.52;Sales;3;Medical;Female;No;No;4;Laboratory Technician;3;19.0;Married;2.0;75000;1;18;1;2;Very High;4;3.0;5;3;High;2.0;2.0;2.0
203474;25.0;7.18;Research & Development;1;Marketing;Female;No;Yes;3;Human Resources;3;2.0;Single;2.0;50000;1;25;3;1;High;4;2.0;5;3;Medium;1.0;1.0;1.0
203475;46.0;8.52;Research & Development;3;Human Resources;Female;Yes;No;4;Manufacturing Director;4;29.0;Divorced;2.0;233333;1;12;1;3;Very High;3;13.0;6;3;High;10.0;4.0;1.0
203476;59.0;6.32;Research & Development;3;Medical;Female;Yes;Yes;2;Sales Executive;4;10.0;Divorced;3.0;216667;1;21;2;1;Low;3;15.0;1;4;Medium;14.0;0.0;8.0
203477;46.0;8.72;Sales;1;Life Sciences;Female;Yes;No;4;Healthcare Representative;3;6.0;Divorced;4.0;25000;1;18;4;4;High;3;0.0;3;1;Medium;0.0;0.0;0.0
203478;21.0;6.2;Research & Development;5;Life Sciences;Male;Yes;Yes;3;Human Resources;3;18.0;Single;1.0;83333;1;11;2;2;Very High;2;3.0;6;3;Medium;2.0;2.0;2.0
203479;45.0;8.88;Sales;3;Life Sciences;Female;Yes;Yes;4;Manager;3;19.0;Divorced;5.0;400000;6;7;3;3;Very High;3;24.0;2;4;Low;13.0;1.0;7.0
203480;59.0;6.72;Human Resources;1;Other;Female;No;No;3;Laboratory Technician;3;20.0;Single;3.0;541667;3;17;4;1;Low;4;38.0;4;1;Low;5.0;5.0;2.0
203481;45.0;10.49;Research & Development;4;Human Resources;Female;No;Yes;2;Human Resources;3;5.0;Married;3.0;133333;1;15;4;1;Medium;4;7.0;6;2;Low;2.0;2.0;2.0
203482;36.0;9.91;Sales;3;Life Sciences;Female;Yes;Yes;3;Sales Executive;1;9.0;Married;4.0;58333;2;17;3;1;Very High;2;4.0;4;3;Low;0.0;0.0;0.0
203483;45.0;6.61;Sales;1;Other;Female;No;Yes;2;Human Resources;3;8.0;Married;1.0;83333;1;16;4;3;High;3;4.0;1;4;High;1.0;1.0;1.0
203484;35.0;9.42;Sales;2;Other;Male;No;Yes;4;Research Scientist;4;4.0;Married;4.0;25000;1;16;2;4;Low;2;0.0;4;1;Low;0.0;0.0;0.0
203485;54.0;6.32;Sales;1;Human Resources;Female;Yes;No;2;Manager;2;9.0;Single;5.0;41667;1;14;3;4;High;4;3.0;5;3;Low;1.0;1.0;1.0
203486;56.0;6.31;Human Resources;4;Human Resources;Female;No;Yes;3;Manager;3;15.0;Married;5.0;291667;1;12;2;3;Very Low;3;20.0;4;3;Low;13.0;5.0;2.0
203487;43.0;7.59;Human Resources;3;Medical;Female;No;Yes;4;Human Resources;4;20.0;Married;1.0;275000;3;11;2;1;Low;4;15.0;2;1;Medium;13.0;3.0;1.0
203488;21.0;10.83;Human Resources;1;Marketing;Female;No;No;2;;1;2.0;;4.0;16667;1;23;1;3;Low;3;0.0;5;2;High;0.0;0.0;0.0
203489;24.0;7.06;Human Resources;1;Other;Female;No;No;3;Laboratory Technician;3;9.0;Single;4.0;25000;1;24;2;4;Low;1;0.0;0;1;Medium;0.0;0.0;0.0
203490;46.0;7.38;Human Resources;3;Medical;Male;No;Yes;4;Research Scientist;2;9.0;Single;1.0;250000;2;13;1;4;Low;3;20.0;3;1;Low;2.0;2.0;2.0
203491;51.0;6.9;Sales;2;Other;Male;Yes;Yes;2;Laboratory Technician;2;15.0;Married;2.0;91667;2;23;3;2;Medium;3;5.0;6;2;Low;2.0;2.0;2.0
