EmployeeID;Target;Age;AvgDailyHours;Department;Education;EducationField;Gender;HasFlexibleTimings;IsIndividualContributor;JobInvolvement;JobRole;JobSatisfaction;LeavesTaken;MaritalStatus;MicromanagedAtWork;MonthlyIncome;NumCompaniesWorked;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;RemoteWorkSatistfaction;SelfMotivationLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;WorkLoadLevel;YearsAtCompany;YearsSinceLastPromotion;YearsWithCurrManager
112636;0;28.0;7.68;Human Resources;1;Medical;Male;No;No;1;;1;9.0;;5.0;25000;1;10;1;4;Very High;3;0.0;1;3;;0.0;0.0;0.0
112637;0;25.0;6.08;Sales;5;Life Sciences;Female;Yes;Yes;2;Research Scientist;3;9.0;Married;2.0;58333;1;25;1;3;Very High;4;2.0;0;3;Medium;0.0;0.0;0.0
112638;0;35.0;8.4;Human Resources;3;Marketing;Female;No;No;3;Healthcare Representative;4;5.0;Single;5.0;150000;3;11;2;2;Very High;2;7.0;6;2;Low;0.0;0.0;0.0
112639;0;24.0;7.89;Sales;3;Marketing;Female;No;Yes;3;Human Resources;4;2.0;Divorced;5.0;58333;1;13;3;4;Very High;4;3.0;5;1;Medium;0.0;0.0;0.0
112640;1;51.0;18.09;Sales;3;Medical;Male;No;No;1;Sales Executive;2;7.0;Married;4.0;233333;4;16;2;2;Very High;3;9.0;2;3;High;2.0;2.0;2.0
112641;0;36.0;7.6;Human Resources;5;Technical Degree;Male;No;Yes;4;Research Scientist;2;3.0;Married;3.0;1064;1;19;3;4;Very High;4;0.0;2;4;Medium;0.0;0.0;0.0
112642;0;30.0;6.81;Human Resources;3;Human Resources;Female;No;;2;Laboratory Technician;1;6.0;Divorced;5.0;150000;3;9;4;4;Medium;4;7.0;2;4;High;0.0;0.0;0.0
112643;0;33.0;6.68;Human Resources;5;Medical;Female;No;Yes;4;Sales Executive;3;5.0;Married;5.0;66667;1;14;1;3;High;4;5.0;6;2;Low;4.0;4.0;0.0
112644;1;49.0;7.5;Sales;1;Human Resources;Female;No;No;2;Sales Executive;1;14.0;Divorced;1.0;191667;2;7;1;1;Very High;3;10.0;1;2;Medium;9.0;4.0;7.0
112645;0;44.0;8.51;Sales;4;Technical Degree;Male;Yes;Yes;2;Manager;4;18.0;Divorced;3.0;400000;3;18;1;3;Medium;4;23.0;2;1;High;20.0;2.0;0.0
112646;0;48.0;7.83;Research & Development;5;Marketing;Female;No;No;4;Research Director;4;10.0;Married;5.0;191667;2;20;3;2;Low;1;11.0;4;3;Low;0.0;0.0;0.0
112647;0;24.0;6.89;Research & Development;1;Technical Degree;Male;No;Yes;1;Healthcare Representative;2;16.0;Divorced;1.0;41667;1;23;4;4;Medium;1;2.0;3;1;Low;2.0;2.0;2.0
112648;1;20.0;6.59;Sales;3;Other;;No;Yes;2;Research Scientist;1;8.0;Divorced;5.0;16667;1;14;1;3;Low;1;0.0;2;2;Low;0.0;0.0;0.0
112649;0;46.0;8.49;Sales;1;Marketing;Male;No;No;2;Healthcare Representative;4;30.0;Married;5.0;308333;1;21;3;3;Very Low;1;21.0;0;4;Low;21.0;4.0;9.0
112650;0;53.0;2.06;Human Resources;2;Human Resources;Female;No;Yes;2;Laboratory Technician;2;4.0;Divorced;1.0;133333;2;7;4;4;High;3;6.0;2;1;Medium;1.0;1.0;1.0
112651;0;44.0;6.81;Human Resources;1;Life Sciences;Female;No;Yes;4;Sales Representative;4;30.0;Married;4.0;300000;4;17;4;4;Low;4;21.0;0;2;Low;13.0;5.0;5.0
112652;0;40.0;7.62;Human Resources;5;Medical;Male;No;Yes;1;Human Resources;2;17.0;Divorced;1.0;275000;1;23;3;1;High;3;14.0;3;3;;6.0;3.0;5.0
112653;0;55.0;8.43;Human Resources;3;Life Sciences;Male;No;No;3;Research Director;4;16.0;Single;1.0;350000;3;14;2;2;Very High;3;25.0;1;3;High;18.0;2.0;0.0
112654;1;55.0;10.52;Human Resources;5;Medical;Male;No;Yes;3;Research Scientist;2;19.0;Married;3.0;225000;3;24;4;1;High;4;12.0;3;2;High;7.0;4.0;7.0
112655;0;46.0;10.9;Sales;1;Medical;Female;No;Yes;4;Sales Executive;3;17.0;Divorced;4.0;300000;4;25;1;2;Medium;2;16.0;4;3;Medium;6.0;5.0;0.0
112656;0;52.0;6.33;Research & Development;5;Technical Degree;Female;No;Yes;1;Research Director;4;14.0;Divorced;1.0;266667;2;17;2;2;Very Low;3;15.0;3;2;Medium;3.0;3.0;1.0
112657;0;32.0;8.02;Sales;4;Human Resources;Female;Yes;No;1;Human Resources;2;10.0;Married;3.0;58333;1;12;1;1;Very High;1;3.0;6;3;Low;0.0;0.0;0.0
112658;0;45.0;6.02;Sales;1;Technical Degree;Female;Yes;No;4;Research Scientist;2;12.0;Married;2.0;150000;2;22;2;4;High;2;10.0;4;1;Medium;9.0;5.0;4.0
112659;0;51.0;9.88;Human Resources;5;Human Resources;Female;No;Yes;4;Research Director;4;11.0;Divorced;4.0;375000;5;23;3;2;Medium;2;23.0;2;3;Low;8.0;0.0;0.0
112660;0;36.0;6.1;Human Resources;4;Life Sciences;Female;No;Yes;2;Human Resources;4;7.0;Married;3.0;158333;1;14;3;2;Medium;2;11.0;4;2;Medium;8.0;3.0;1.0
112661;1;40.0;7.37;Human Resources;5;Life Sciences;Female;No;Yes;2;Sales Representative;3;21.0;Married;5.0;333333;2;8;4;3;Very Low;1;17.0;5;1;Low;12.0;2.0;1.0
112662;0;39.0;9.88;Human Resources;1;Technical Degree;Male;No;Yes;4;Manufacturing Director;3;16.0;Divorced;3.0;258333;1;11;3;3;Low;1;9.0;1;2;High;3.0;3.0;1.0
112663;0;40.0;6.99;Sales;2;Other;Male;No;Yes;4;Sales Executive;4;13.0;Single;2.0;141667;1;22;3;4;Low;1;11.0;2;1;High;10.0;3.0;7.0
112664;0;44.0;10.09;Sales;4;Life Sciences;Female;No;No;3;Research Scientist;4;4.0;Married;4.0;16667;1;25;3;3;High;4;1.0;3;3;Medium;1.0;1.0;1.0
112665;0;23.0;7.68;Sales;1;Human Resources;Female;Yes;Yes;1;Laboratory Technician;2;18.0;Married;2.0;25000;1;18;4;4;Very Low;3;2.0;6;3;Low;2.0;2.0;2.0
112666;0;18.0;7.42;Sales;4;Other;Female;No;Yes;4;Human Resources;2;3.0;Single;5.0;16667;1;8;3;4;Low;3;0.0;6;1;Low;0.0;0.0;0.0
112667;0;55.0;8.07;Sales;2;Marketing;Female;No;No;1;;3;17.0;;5.0;358333;1;12;3;1;Medium;4;20.0;2;4;High;4.0;4.0;4.0
112668;1;34.0;10.4;Human Resources;1;Marketing;Male;No;No;2;Healthcare Representative;2;6.0;Single;4.0;250000;3;7;4;4;Very High;2;9.0;4;1;High;5.0;5.0;2.0
112669;0;23.0;7.38;Human Resources;4;Life Sciences;Male;No;Yes;3;Sales Representative;3;7.0;Married;3.0;41667;1;9;4;4;Very Low;4;2.0;4;1;High;0.0;0.0;0.0
112670;0;43.0;10.68;Sales;2;Life Sciences;Female;Yes;No;3;Sales Representative;1;3.0;Divorced;4.0;200000;4;9;2;4;Very High;4;9.0;4;3;Low;1.0;1.0;1.0
112671;0;30.0;7.92;Research & Development;2;Other;Male;No;Yes;1;Laboratory Technician;1;10.0;Single;3.0;58333;1;22;1;4;Low;3;2.0;6;3;Low;;;
112672;0;51.0;6.67;Research & Development;3;Other;Female;;;1;Healthcare Representative;1;;Single;1.0;233333;1;15;4;4;Very High;2;18.0;4;3;High;12.0;3.0;8.0
112673;0;33.0;8.9;Sales;4;Marketing;Male;No;Yes;2;Research Scientist;3;9.0;Married;3.0;75000;2;23;1;2;Very High;3;5.0;6;1;Medium;1.0;1.0;1.0
112674;0;40.0;7.81;Human Resources;5;Medical;Female;No;No;2;;3;28.0;Divorced;;333333;3;11;3;4;Medium;1;18.0;0;3;;14.0;1.0;5.0
112675;1;30.0;7.83;Research & Development;4;Medical;Female;No;Yes;1;Healthcare Representative;2;5.0;Married;5.0;66667;1;17;1;2;High;1;4.0;6;1;High;2.0;2.0;2.0
112676;1;48.0;10.78;Research & Development;1;Human Resources;Male;No;Yes;4;Research Scientist;4;20.0;Single;3.0;316667;1;22;3;1;Very Low;2;16.0;1;1;;5.0;5.0;0.0
112677;0;52.0;6.8;Human Resources;2;Human Resources;Female;No;Yes;1;Laboratory Technician;3;10.0;Married;1.0;16667;1;7;4;1;High;1;1.0;1;1;Medium;1.0;1.0;1.0
112678;0;39.0;6.82;Human Resources;3;Marketing;Male;No;Yes;1;Sales Representative;4;10.0;Divorced;5.0;91667;2;17;1;3;Very Low;2;5.0;2;3;Medium;0.0;0.0;0.0
112679;1;49.0;7.91;Sales;2;Medical;Male;Yes;Yes;1;Manufacturing Director;1;16.0;Single;2.0;333333;1;14;1;4;Medium;2;23.0;6;2;High;7.0;4.0;3.0
112680;0;58.0;6.08;Human Resources;3;Other;Male;No;No;3;Healthcare Representative;4;2.0;Divorced;2.0;141667;2;8;3;2;Low;3;5.0;5;4;High;1.0;1.0;1.0
112681;0;53.0;6.0;Research & Development;4;Life Sciences;Male;No;;2;Manufacturing Director;4;18.0;Married;1.0;333333;5;11;2;3;Very High;1;23.0;4;2;Medium;5.0;5.0;4.0
112682;0;33.0;6.72;Sales;3;Other;Female;No;No;1;Healthcare Representative;2;13.0;Divorced;3.0;91667;1;24;4;3;Very High;4;4.0;2;3;High;4.0;4.0;0.0
112683;0;54.0;10.8;Research & Development;4;Human Resources;Male;Yes;Yes;4;Manufacturing Director;3;12.0;Divorced;4.0;141667;1;14;4;3;Very High;2;7.0;3;1;High;3.0;3.0;0.0
112684;0;51.0;7.82;Human Resources;5;Medical;Male;No;Yes;4;Laboratory Technician;1;20.0;Single;5.0;191667;1;25;4;2;High;1;11.0;4;4;Medium;4.0;4.0;2.0
112685;0;;7.71;Research & Development;3;Human Resources;Female;No;Yes;4;Healthcare Representative;4;13.0;Single;1.0;83333;3;21;4;2;Low;3;6.0;4;2;Low;3.0;3.0;1.0
112686;0;46.0;7.71;Research & Development;3;Technical Degree;Female;Yes;No;3;Sales Executive;3;5.0;Married;4.0;100000;1;19;4;1;High;3;5.0;6;2;High;0.0;0.0;0.0
112687;0;34.0;7.99;Human Resources;4;Medical;Male;No;Yes;1;Sales Executive;4;10.0;Divorced;5.0;25000;1;22;3;4;Very High;2;2.0;5;2;Medium;0.0;0.0;0.0
112688;0;23.0;6.79;Research & Development;5;Human Resources;Male;Yes;No;1;Human Resources;3;2.0;Divorced;5.0;1059;1;19;2;4;High;1;0.0;6;1;High;0.0;0.0;0.0
112689;0;56.0;6.3;Research & Development;2;Life Sciences;Female;Yes;No;1;Research Scientist;4;14.0;Single;5.0;466667;8;20;2;2;Medium;3;34.0;0;3;Medium;9.0;0.0;9.0
112690;0;55.0;10.9;Research & Development;2;Medical;Female;No;No;4;Sales Executive;3;10.0;Divorced;1.0;291667;2;9;3;4;Low;3;10.0;5;1;Low;3.0;3.0;0.0
112691;0;45.0;7.03;Human Resources;1;Technical Degree;Female;No;No;2;Research Scientist;3;11.0;Divorced;3.0;208333;2;24;2;2;Low;1;15.0;1;3;Medium;6.0;3.0;5.0
112692;0;48.0;7.38;Research & Development;5;Human Resources;Female;Yes;No;2;Manager;2;7.0;Married;3.0;66667;1;7;1;4;Very High;1;3.0;4;4;Medium;0.0;0.0;0.0
112693;0;35.0;6.08;Human Resources;1;Marketing;Female;No;No;1;Manager;2;5.0;Married;3.0;200000;2;21;4;1;Very High;2;13.0;5;2;Medium;6.0;3.0;6.0
112694;0;23.0;7.72;Research & Development;1;Medical;Male;No;Yes;2;Laboratory Technician;1;4.0;Single;1.0;33333;1;11;3;3;Medium;1;2.0;6;3;Low;1.0;1.0;1.0
112695;0;44.0;7.19;Sales;1;Human Resources;Male;No;No;2;Manager;1;9.0;Married;5.0;108333;1;18;3;4;Medium;4;8.0;1;3;Medium;7.0;0.0;0.0
112696;0;36.0;6.2;Sales;5;Human Resources;Male;Yes;No;2;Manufacturing Director;3;18.0;Single;1.0;166667;2;23;1;2;High;4;6.0;3;3;Medium;2.0;2.0;2.0
112697;1;57.0;9.42;Research & Development;4;Other;Female;Yes;No;3;Human Resources;2;17.0;Single;3.0;416667;1;7;1;3;High;1;25.0;0;1;Medium;7.0;5.0;5.0
112698;0;52.0;10.2;Research & Development;1;Human Resources;Female;Yes;Yes;3;Sales Representative;2;8.0;Single;2.0;191667;1;15;2;2;High;2;11.0;0;2;Medium;6.0;5.0;1.0
112699;1;53.0;6.9;Sales;5;Human Resources;Female;Yes;Yes;4;Healthcare Representative;1;26.0;Married;1.0;391667;3;9;3;3;Medium;1;27.0;4;1;Medium;27.0;2.0;6.0
112700;1;40.0;7.89;Research & Development;1;Life Sciences;Male;No;No;3;Research Scientist;2;15.0;Divorced;3.0;191667;3;7;2;2;Very Low;1;8.0;0;2;High;3.0;3.0;1.0
112701;0;55.0;7.32;Human Resources;1;Marketing;Female;No;Yes;3;Human Resources;3;15.0;Single;5.0;558333;3;21;3;4;High;2;28.0;2;2;Medium;27.0;5.0;5.0
112702;0;37.0;6.31;Human Resources;4;Technical Degree;Female;No;No;2;Healthcare Representative;3;7.0;Married;4.0;83333;1;11;4;1;Medium;3;3.0;5;2;Low;2.0;2.0;2.0
112703;0;32.0;6.41;Sales;3;Life Sciences;Female;No;Yes;1;Human Resources;1;13.0;Married;4.0;191667;1;20;4;3;Very High;4;11.0;1;4;Medium;10.0;2.0;1.0
112704;1;40.0;7.78;Sales;3;Technical Degree;Male;Yes;No;2;Human Resources;3;15.0;Single;5.0;141667;1;9;1;2;Medium;4;11.0;2;1;Medium;10.0;5.0;8.0
112705;0;54.0;5.98;Sales;3;Other;Male;No;No;3;Healthcare Representative;3;13.0;Married;4.0;108333;2;14;1;1;Very High;1;7.0;4;1;High;2.0;2.0;2.0
112706;0;49.0;8.12;Sales;4;Marketing;Female;Yes;No;1;Human Resources;3;12.0;Married;3.0;266667;4;7;2;2;Low;4;21.0;2;2;High;5.0;5.0;0.0
112707;0;20.0;10.41;Research & Development;2;Human Resources;Female;No;No;4;Manager;3;7.0;Single;3.0;33333;1;11;4;2;Very High;4;2.0;4;4;Medium;1.0;1.0;1.0
112708;0;34.0;9.8;Research & Development;5;Life Sciences;Male;Yes;Yes;2;Research Scientist;1;5.0;Single;1.0;175000;3;13;3;1;Very High;3;12.0;3;4;High;7.0;2.0;1.0
112709;0;48.0;8.04;Sales;1;Medical;Female;Yes;Yes;1;Healthcare Representative;2;19.0;Divorced;1.0;258333;2;9;3;4;Very High;3;15.0;3;2;High;2.0;2.0;2.0
112710;1;23.0;6.76;Human Resources;2;Technical Degree;Female;No;No;4;Healthcare Representative;1;3.0;Married;5.0;25000;1;9;2;1;Medium;1;2.0;0;1;Low;0.0;0.0;0.0
112711;0;25.0;7.03;Human Resources;3;Marketing;Female;No;No;4;Research Scientist;2;5.0;Divorced;3.0;8333;1;14;1;2;High;3;0.0;0;1;Low;0.0;0.0;0.0
112712;0;59.0;7.4;Research & Development;1;Marketing;Male;Yes;Yes;1;Manufacturing Director;4;23.0;Married;5.0;250000;2;12;4;4;Medium;2;14.0;5;2;Medium;11.0;3.0;2.0
112713;0;55.0;6.41;Sales;5;Technical Degree;Female;No;Yes;2;Sales Executive;1;20.0;Married;3.0;7083330;7;7;3;4;Very Low;4;34.0;6;3;High;14.0;0.0;7.0
112714;0;37.0;6.03;Research & Development;5;Technical Degree;Male;Yes;Yes;3;Human Resources;4;15.0;Single;2.0;200000;2;19;2;1;Very Low;1;11.0;2;2;Medium;8.0;0.0;3.0
112715;0;46.0;7.08;Research & Development;5;Life Sciences;Male;No;Yes;1;Research Scientist;3;2.0;Married;3.0;216667;4;11;3;3;Low;4;;5;2;High;1.0;1.0;1.0
112716;0;51.0;6.99;Human Resources;4;Life Sciences;Male;No;No;1;Manufacturing Director;2;7.0;Single;1.0;508333;6;9;3;4;Very High;4;30.0;4;2;High;0.0;0.0;0.0
112717;0;25.0;6.6;Research & Development;3;Technical Degree;Female;No;No;2;Sales Executive;1;6.0;Married;1.0;25000;1;12;1;4;Low;4;1.0;5;4;Medium;0.0;0.0;0.0
112718;1;55.0;7.6;Research & Development;4;Marketing;Male;No;No;4;Sales Executive;2;28.0;Married;2.0;358333;2;24;1;2;Medium;1;27.0;6;1;;16.0;0.0;5.0
112719;0;47.0;10.83;Research & Development;5;Marketing;Male;Yes;Yes;1;Manufacturing Director;4;5.0;Single;5.0;225000;2;8;1;1;Very High;3;8.0;1;3;Medium;6.0;1.0;3.0
112720;0;54.0;6.89;Human Resources;2;Other;Male;No;Yes;4;Laboratory Technician;2;11.0;Single;3.0;100000;3;23;2;3;Very High;3;6.0;4;3;Medium;2.0;2.0;2.0
112721;0;55.0;6.72;Research & Development;2;Technical Degree;Female;Yes;No;3;Research Scientist;1;8.0;Single;4.0;375000;5;13;3;1;High;4;22.0;1;2;Low;6.0;3.0;0.0
112722;1;20.0;10.99;Research & Development;2;Life Sciences;Male;No;No;1;Human Resources;4;4.0;Married;4.0;16667;1;7;2;4;Very Low;4;1.0;4;1;High;1.0;1.0;1.0
112723;0;36.0;7.2;Sales;4;Life Sciences;Male;Yes;Yes;3;Laboratory Technician;1;2.0;Single;2.0;25000;1;14;3;3;Very High;3;1.0;4;4;High;1.0;1.0;1.0
112724;0;50.0;6.07;Sales;4;Human Resources;Female;Yes;No;4;Research Director;3;5.0;Divorced;2.0;375000;1;24;4;1;Low;2;24.0;1;2;;0.0;0.0;0.0
112725;0;23.0;6.09;Research & Development;4;Marketing;Male;Yes;No;3;Research Scientist;4;3.0;Single;4.0;33333;1;19;2;2;Very High;3;0.0;0;4;Low;0.0;0.0;0.0
112726;0;54.0;6.07;Research & Development;1;Other;;No;No;1;Sales Representative;2;10.0;Divorced;2.0;225000;4;16;1;2;High;3;18.0;0;2;Low;2.0;2.0;2.0
112727;1;29.0;9.38;Human Resources;4;Human Resources;Female;No;No;1;Sales Executive;4;15.0;Divorced;3.0;108333;2;14;2;2;Very High;1;5.0;2;1;Medium;5.0;5.0;1.0
112728;0;26.0;7.71;Sales;3;Technical Degree;Female;No;Yes;3;Laboratory Technician;1;5.0;Single;1.0;116667;2;19;4;4;Low;2;5.0;3;4;Medium;2.0;2.0;2.0
112729;0;36.0;6.61;Human Resources;4;Human Resources;Female;No;Yes;2;Healthcare Representative;4;3.0;Married;4.0;208333;1;23;4;1;Low;4;12.0;3;3;High;1.0;1.0;1.0
112730;0;35.0;6.76;Sales;5;Other;Female;No;No;2;Sales Executive;2;4.0;Divorced;4.0;33333;1;14;3;1;Medium;3;2.0;0;1;High;1.0;1.0;1.0
112731;0;44.0;7.86;Sales;3;Medical;Female;Yes;Yes;2;Healthcare Representative;1;17.0;Married;4.0;258333;3;13;2;2;Very High;1;19.0;4;2;Medium;6.0;1.0;4.0
112732;0;51.0;7.81;Research & Development;1;Life Sciences;Female;No;No;4;Laboratory Technician;4;30.0;Divorced;2.0;333333;3;10;4;4;Medium;1;21.0;6;1;High;12.0;3.0;4.0
112733;0;55.0;9.18;Research & Development;3;Other;Male;No;Yes;1;Manager;3;8.0;Divorced;1.0;375000;3;25;1;2;Very Low;3;20.0;2;4;Medium;6.0;5.0;2.0
112734;0;49.0;6.39;Research & Development;3;Medical;Male;No;Yes;4;Manufacturing Director;3;6.0;Divorced;5.0;433333;5;25;4;4;Low;1;28.0;0;2;High;0.0;0.0;0.0
112735;1;47.0;10.81;Human Resources;1;Human Resources;Male;No;No;1;Research Director;2;11.0;Married;1.0;208333;2;18;2;3;Low;3;14.0;5;2;High;9.0;1.0;7.0
112736;0;35.0;6.38;Research & Development;2;Marketing;Female;Yes;No;4;Research Scientist;2;8.0;Single;1.0;25000;1;18;4;3;Low;2;1.0;4;1;;1.0;1.0;1.0
112737;0;44.0;7.32;Research & Development;1;Marketing;Male;No;Yes;4;Sales Executive;2;6.0;Single;3.0;16667;1;14;3;3;Very High;2;1.0;2;3;High;0.0;0.0;0.0
112738;0;38.0;7.48;Research & Development;3;Marketing;Female;Yes;No;1;Laboratory Technician;3;10.0;Single;4.0;16667;1;11;2;4;Low;1;1.0;4;1;Low;0.0;0.0;0.0
112739;0;20.0;6.02;Human Resources;3;Other;Male;No;Yes;4;Manufacturing Director;3;4.0;Married;2.0;16667;1;12;4;1;Very Low;4;1.0;4;3;High;1.0;1.0;1.0
112740;0;23.0;6.62;Human Resources;2;Marketing;Female;No;No;3;Research Director;3;5.0;Married;1.0;25000;1;16;2;2;High;2;1.0;5;3;High;1.0;1.0;1.0
112741;1;29.0;7.1;Sales;1;Marketing;Male;No;No;4;Research Scientist;1;3.0;Married;4.0;33333;1;7;1;2;Low;4;0.0;5;1;Medium;0.0;0.0;0.0
112742;0;36.0;6.36;Sales;5;Human Resources;Female;No;Yes;3;Laboratory Technician;2;6.0;Single;1.0;16667;1;25;3;3;Medium;4;0.0;3;3;Low;0.0;0.0;0.0
112743;0;47.0;6.21;Human Resources;4;Marketing;Female;No;No;2;Manufacturing Director;3;19.0;Divorced;2.0;141667;3;13;3;1;High;2;8.0;1;4;High;7.0;0.0;0.0
112744;0;29.0;2.08;Sales;4;Technical Degree;;Yes;Yes;4;Research Director;1;9.0;Married;1.0;158333;3;22;3;2;High;3;8.0;4;4;High;1.0;1.0;1.0
112745;0;;7.44;Human Resources;2;Human Resources;Female;No;Yes;4;Sales Representative;2;5.0;Divorced;2.0;1038;1;15;1;2;Low;1;0.0;0;2;Low;0.0;0.0;0.0
112746;0;33.0;6.91;Sales;1;Marketing;Female;No;No;1;Manager;2;9.0;Single;1.0;66667;1;16;2;1;Very Low;1;3.0;4;3;Medium;0.0;0.0;0.0
112747;0;37.0;7.28;Human Resources;2;Other;Female;No;No;2;Sales Executive;3;12.0;Single;4.0;233333;2;24;1;3;Very High;2;16.0;4;2;Medium;3.0;3.0;0.0
112748;1;58.0;10.9;Research & Development;2;Life Sciences;Male;No;No;4;Research Director;1;24.0;Single;5.0;158333;3;12;4;1;Low;1;12.0;3;4;High;12.0;0.0;6.0
112749;1;60.0;9.5;Research & Development;4;Medical;Female;Yes;Yes;4;Manager;1;30.0;Single;4.0;508333;4;21;1;1;Medium;3;33.0;2;3;Low;21.0;4.0;6.0
112750;0;59.0;6.2;Sales;4;Human Resources;Female;Yes;Yes;1;Research Scientist;4;10.0;Divorced;2.0;466667;7;14;2;1;Medium;4;29.0;4;4;High;19.0;3.0;6.0
112751;1;49.0;9.97;Human Resources;1;Medical;Male;No;Yes;1;Human Resources;2;10.0;Married;1.0;100000;1;16;1;2;Medium;1;5.0;1;2;Medium;0.0;0.0;0.0
112752;0;49.0;6.81;Human Resources;2;Technical Degree;Female;No;No;2;Human Resources;2;15.0;Divorced;5.0;475000;1;18;2;3;Very High;4;28.0;0;2;High;7.0;5.0;6.0
112753;0;48.0;8.69;Research & Development;5;Technical Degree;Male;Yes;No;3;Manufacturing Director;2;22.0;Single;4.0;525000;1;25;3;1;Very High;2;27.0;4;4;Low;17.0;5.0;6.0
112754;0;19.0;6.41;Sales;1;Life Sciences;Female;Yes;No;1;Research Director;2;7.0;Single;1.0;25000;1;22;1;4;Very High;3;1.0;6;2;Medium;0.0;0.0;0.0
112755;0;42.0;6.19;Research & Development;4;Human Resources;Female;Yes;Yes;1;Research Scientist;3;7.0;Married;4.0;350000;2;19;3;4;Very Low;2;17.0;2;3;Medium;9.0;4.0;7.0
112756;1;38.0;2.15;Sales;3;Other;Male;No;No;3;Research Director;2;19.0;Divorced;4.0;216667;1;8;2;2;Very High;3;15.0;3;1;High;14.0;4.0;6.0
112757;0;45.0;6.41;Research & Development;1;Life Sciences;Female;No;No;4;Healthcare Representative;4;5.0;Married;4.0;50000;1;15;3;4;Very High;3;3.0;0;3;High;2.0;2.0;2.0
112758;1;39.0;6.09;Human Resources;5;Technical Degree;Female;No;Yes;2;Sales Executive;4;8.0;Single;2.0;58333;1;13;4;4;Medium;4;3.0;6;4;Medium;1.0;1.0;1.0
112759;0;25.0;7.94;Human Resources;3;Medical;Female;No;No;4;Sales Representative;1;12.0;Single;1.0;116667;1;23;3;1;Very Low;2;4.0;4;4;Medium;2.0;2.0;2.0
112760;0;21.0;6.81;Research & Development;4;Life Sciences;Male;No;No;2;Research Director;4;16.0;Single;4.0;41667;1;16;4;4;Very Low;4;2.0;1;3;Low;2.0;2.0;2.0
112761;1;45.0;10.8;Research & Development;3;Technical Degree;Female;No;Yes;3;Manager;3;15.0;Married;5.0;200000;2;18;1;2;Very Low;4;11.0;1;1;Medium;10.0;4.0;8.0
112762;0;23.0;8.98;Human Resources;5;Marketing;Female;No;No;3;;3;10.0;;2.0;25000;1;16;2;4;Medium;2;1.0;4;1;High;1.0;1.0;1.0
112763;1;35.0;6.71;Research & Development;4;Life Sciences;Male;Yes;No;4;Sales Representative;1;8.0;Married;2.0;183333;4;19;1;1;Low;1;8.0;6;1;;3.0;3.0;2.0
112764;1;36.0;8.19;Sales;4;Technical Degree;Male;No;Yes;1;Manufacturing Director;3;10.0;Single;2.0;75000;1;23;2;1;Very Low;2;3.0;2;1;Medium;0.0;0.0;0.0
112765;0;52.0;9.94;Research & Development;1;Other;Female;Yes;Yes;2;Sales Executive;1;10.0;Single;3.0;100000;1;14;2;3;Medium;1;7.0;0;4;Low;5.0;5.0;2.0
112766;0;18.0;7.6;Sales;5;Life Sciences;Female;No;Yes;1;Research Director;4;3.0;Single;3.0;8333;1;17;3;3;High;4;0.0;0;2;High;0.0;0.0;0.0
112767;0;31.0;8.11;Human Resources;1;Technical Degree;Male;No;No;1;Sales Executive;2;11.0;Divorced;1.0;191667;1;10;1;3;Medium;2;7.0;5;3;Medium;3.0;3.0;3.0
112768;0;60.0;7.52;Sales;5;Medical;Male;No;No;2;Laboratory Technician;2;2.0;Married;4.0;7000000;8;8;2;4;Very High;2;35.0;3;2;Medium;1.0;1.0;1.0
112769;0;47.0;9.42;Sales;5;Marketing;;No;Yes;2;Research Director;4;19.0;Divorced;5.0;308333;3;20;1;4;Medium;4;15.0;4;4;High;12.0;0.0;8.0
112770;0;23.0;7.48;Sales;1;Medical;Male;Yes;No;2;Human Resources;1;11.0;Single;3.0;58333;1;14;2;2;Medium;2;2.0;3;1;Medium;2.0;2.0;2.0
112771;1;29.0;9.7;Research & Development;2;Human Resources;Male;Yes;Yes;3;Laboratory Technician;4;12.0;Single;5.0;133333;2;11;1;3;Medium;1;7.0;1;1;High;5.0;5.0;4.0
112772;0;27.0;6.88;Human Resources;5;Other;Female;No;No;4;Sales Executive;2;8.0;Single;4.0;83333;1;9;3;2;High;2;3.0;5;2;Low;1.0;1.0;1.0
112773;1;33.0;7.59;Sales;3;Other;Female;Yes;Yes;3;Manager;1;19.0;Divorced;5.0;266667;2;10;4;1;Very High;1;10.0;4;1;Medium;5.0;5.0;2.0
112774;0;55.0;7.08;Sales;3;Human Resources;Male;No;No;3;Human Resources;2;19.0;Divorced;4.0;275000;1;19;4;1;Very High;2;19.0;3;1;High;17.0;3.0;10.0
112775;0;27.0;9.3;Research & Development;4;Life Sciences;Female;;;4;Healthcare Representative;1;;Divorced;3.0;166667;1;10;2;3;Low;1;6.0;1;4;High;2.0;2.0;2.0
112776;0;38.0;6.03;Human Resources;5;Marketing;;No;No;2;Manufacturing Director;4;12.0;Divorced;2.0;83333;2;16;3;1;High;1;6.0;5;4;High;2.0;2.0;2.0
112777;0;52.0;6.41;Research & Development;5;Technical Degree;Female;No;No;4;Manufacturing Director;2;17.0;Married;1.0;416667;4;13;2;2;High;4;23.0;1;2;High;21.0;0.0;7.0
112778;0;;9.81;Human Resources;4;Other;Male;No;Yes;3;Laboratory Technician;4;4.0;Single;1.0;16667;1;7;2;3;Very High;2;0.0;0;3;Low;0.0;0.0;0.0
